open_plus_X,kill_eod,SL,TP,rok,obchodu,uspesnost,usd
15,1,12.5,15.0,2020,127,0.488,-850.0
15,1,12.5,15.0,2021,114,0.579,18062.5
15,1,12.5,15.0,2022,169,0.444,-7600.0
15,1,12.5,15.0,2023,138,0.457,-6000.0
15,1,12.5,15.0,2024,125,0.512,1162.5
15,1,12.5,15.0,2025,152,0.493,3225.0
15,1,12.5,15.0,2026,96,0.5,3662.5
10,0,5.0,20.0,2016,20,0.25,750.0
10,0,5.0,20.0,2017,35,0.229,375.0
10,0,5.0,20.0,2018,117,0.197,-3425.0
10,0,5.0,20.0,2019,99,0.293,8262.5
10,0,5.0,20.0,2020,152,0.217,-887.5
10,0,5.0,20.0,2021,148,0.311,16800.0
10,0,5.0,20.0,2022,201,0.229,2225.0
10,0,5.0,20.0,2023,171,0.216,-775.0
10,0,5.0,20.0,2024,161,0.224,725.0
10,0,5.0,20.0,2025,180,0.272,12500.0
10,0,5.0,20.0,2026,110,0.209,-1500.0
10,0,5.0,30.0,2016,19,0.211,1775.0
10,0,5.0,30.0,2017,35,0.171,875.0
10,0,5.0,30.0,2018,114,0.149,-1600.0
10,0,5.0,30.0,2019,95,0.211,7812.5
10,0,5.0,30.0,2020,152,0.138,-5387.5
10,0,5.0,30.0,2021,142,0.246,22400.0
10,0,5.0,30.0,2022,201,0.149,-2775.0
10,0,5.0,30.0,2023,170,0.165,2250.0
10,0,5.0,30.0,2024,161,0.193,9975.0
10,0,5.0,30.0,2025,180,0.178,6750.0
10,0,5.0,30.0,2026,110,0.191,6500.0
10,1,15.0,10.0,2016,20,0.4,-125.0
10,1,15.0,10.0,2017,38,0.526,337.5
10,1,15.0,10.0,2018,119,0.538,-3637.5
10,1,15.0,10.0,2019,100,0.56,4150.0
10,1,15.0,10.0,2020,153,0.627,5787.5
10,1,15.0,10.0,2021,149,0.631,6725.0
10,1,15.0,10.0,2022,201,0.582,-8950.0
10,1,15.0,10.0,2023,173,0.543,-16212.5
10,1,15.0,10.0,2024,161,0.602,-737.5
10,1,15.0,10.0,2025,180,0.611,200.0
10,1,15.0,10.0,2026,110,0.591,-4000.0
15,0,15.0,60.0,2016,5,0.4,3625.0
15,0,15.0,60.0,2017,8,0.5,8800.0
15,0,15.0,60.0,2018,64,0.172,-8350.0
15,0,15.0,60.0,2019,41,0.317,16025.0
15,0,15.0,60.0,2020,107,0.196,-4350.0
15,0,15.0,60.0,2021,89,0.292,28525.0
15,0,15.0,60.0,2022,157,0.229,13325.0
15,0,15.0,60.0,2023,111,0.234,11475.0
15,0,15.0,60.0,2024,101,0.228,7975.0
15,0,15.0,60.0,2025,139,0.187,-10125.0
15,0,15.0,60.0,2026,88,0.205,-3537.5
15,0,12.5,60.0,2016,5,0.2,375.0
15,0,12.5,60.0,2017,9,0.222,1400.0
15,0,12.5,60.0,2018,68,0.147,-6812.5
15,0,12.5,60.0,2019,42,0.262,11375.0
15,0,12.5,60.0,2020,111,0.171,-3575.0
15,0,12.5,60.0,2021,90,0.267,28500.0
15,0,12.5,60.0,2022,159,0.201,12650.0
15,0,12.5,60.0,2023,113,0.221,17175.0
15,0,12.5,60.0,2024,104,0.202,8525.0
15,0,12.5,60.0,2025,139,0.151,-14125.0
15,0,12.5,60.0,2026,90,0.189,37.5
15,0,30.0,10.0,2016,8,0.875,1800.0
15,0,30.0,10.0,2017,13,0.846,2175.0
15,0,30.0,10.0,2018,76,0.776,2100.0
15,0,30.0,10.0,2019,52,0.865,10650.0
15,0,30.0,10.0,2020,126,0.817,13850.0
15,0,30.0,10.0,2021,113,0.832,15675.0
15,0,30.0,10.0,2022,169,0.722,-13725.0
15,0,30.0,10.0,2023,135,0.778,4125.0
15,0,30.0,10.0,2024,124,0.782,5475.0
15,0,30.0,10.0,2025,152,0.789,9812.5
15,0,30.0,10.0,2026,96,0.771,1600.0
15,1,15.0,50.0,2016,8,0.625,2787.5
15,1,15.0,50.0,2017,14,0.357,-837.5
15,1,15.0,50.0,2018,80,0.388,-5150.0
15,1,15.0,50.0,2019,52,0.596,8637.5
15,1,15.0,50.0,2020,127,0.409,-6450.0
15,1,15.0,50.0,2021,114,0.544,22250.0
15,1,15.0,50.0,2022,169,0.314,-1300.0
15,1,15.0,50.0,2023,138,0.413,-425.0
15,1,15.0,50.0,2024,125,0.472,3825.0
15,1,15.0,50.0,2025,152,0.368,-6512.5
15,1,15.0,50.0,2026,96,0.354,4725.0
15,1,30.0,7.5,2016,8,0.625,812.5
15,1,30.0,7.5,2017,14,0.429,-350.0
15,1,30.0,7.5,2018,80,0.588,-12200.0
15,1,30.0,7.5,2019,52,0.692,5600.0
15,1,30.0,7.5,2020,127,0.756,2400.0
15,1,30.0,7.5,2021,114,0.711,125.0
15,1,30.0,7.5,2022,169,0.769,-11000.0
15,1,30.0,7.5,2023,138,0.703,-4887.5
15,1,30.0,7.5,2024,125,0.8,5112.5
15,1,30.0,7.5,2025,152,0.796,1387.5
15,1,30.0,7.5,2026,96,0.792,-525.0
15,0,5.0,40.0,2016,8,0.125,50.0
15,0,5.0,40.0,2017,11,0.091,-775.0
15,0,5.0,40.0,2018,79,0.139,3100.0
15,0,5.0,40.0,2019,50,0.18,5850.0
15,0,5.0,40.0,2020,126,0.111,-3150.0
15,0,5.0,40.0,2021,108,0.185,15300.0
15,0,5.0,40.0,2022,168,0.131,3300.0
15,0,5.0,40.0,2023,134,0.164,13562.5
15,0,5.0,40.0,2024,117,0.137,3825.0
15,0,5.0,40.0,2025,150,0.133,3750.0
15,0,5.0,40.0,2026,96,0.146,5100.0
15,0,7.5,15.0,2016,7,0.429,575.0
15,0,7.5,15.0,2017,14,0.429,1150.0
15,0,7.5,15.0,2018,80,0.35,825.0
15,0,7.5,15.0,2019,52,0.462,5337.5
15,0,7.5,15.0,2020,127,0.402,6575.0
15,0,7.5,15.0,2021,114,0.439,10650.0
15,0,7.5,15.0,2022,169,0.343,-2350.0
15,0,7.5,15.0,2023,136,0.331,-3775.0
15,0,7.5,15.0,2024,125,0.344,-1625.0
15,0,7.5,15.0,2025,152,0.388,6287.5
15,0,7.5,15.0,2026,96,0.323,-3525.0
15,0,10.0,80.0,2016,5,0.2,1875.0
15,0,10.0,80.0,2017,9,0.222,4275.0
15,0,10.0,80.0,2018,69,0.116,-87.5
15,0,10.0,80.0,2019,36,0.25,20150.0
15,0,10.0,80.0,2020,109,0.092,-13300.0
15,0,10.0,80.0,2021,87,0.184,26325.0
15,0,10.0,80.0,2022,156,0.109,-5400.0
15,0,10.0,80.0,2023,109,0.156,19275.0
15,0,10.0,80.0,2024,90,0.167,20250.0
15,0,10.0,80.0,2025,139,0.086,-18975.0
15,0,10.0,80.0,2026,89,0.101,-9650.0
15,1,7.5,60.0,2016,8,0.5,1262.5
15,1,7.5,60.0,2017,14,0.357,-1137.5
15,1,7.5,60.0,2018,80,0.275,-4662.5
15,1,7.5,60.0,2019,52,0.481,2075.0
15,1,7.5,60.0,2020,127,0.315,-1475.0
15,1,7.5,60.0,2021,114,0.421,14900.0
15,1,7.5,60.0,2022,169,0.183,3662.5
15,1,7.5,60.0,2023,138,0.297,7937.5
15,1,7.5,60.0,2024,125,0.312,500.0
15,1,7.5,60.0,2025,152,0.257,287.5
15,1,7.5,60.0,2026,96,0.219,2325.0
15,1,20.0,60.0,2016,8,0.625,2787.5
15,1,20.0,60.0,2017,14,0.357,-837.5
15,1,20.0,60.0,2018,80,0.425,-3525.0
15,1,20.0,60.0,2019,52,0.596,7712.5
15,1,20.0,60.0,2020,127,0.472,-2162.5
15,1,20.0,60.0,2021,114,0.561,18537.5
15,1,20.0,60.0,2022,169,0.385,6987.5
15,1,20.0,60.0,2023,138,0.478,1137.5
15,1,20.0,60.0,2024,125,0.528,5687.5
15,1,20.0,60.0,2025,152,0.461,7575.0
15,1,20.0,60.0,2026,96,0.438,5050.0
10,1,15.0,5.0,2016,20,0.45,-1025.0
10,1,15.0,5.0,2017,38,0.579,587.5
10,1,15.0,5.0,2018,119,0.706,-275.0
10,1,15.0,5.0,2019,100,0.65,-1925.0
10,1,15.0,5.0,2020,153,0.732,-4000.0
10,1,15.0,5.0,2021,149,0.772,2400.0
10,1,15.0,5.0,2022,201,0.701,-14200.0
10,1,15.0,5.0,2023,173,0.682,-15225.0
10,1,15.0,5.0,2024,161,0.752,-1687.5
10,1,15.0,5.0,2025,180,0.767,225.0
10,1,15.0,5.0,2026,110,0.736,-4250.0
10,1,30.0,5.0,2016,20,0.45,-1062.5
10,1,30.0,5.0,2017,38,0.579,187.5
10,1,30.0,5.0,2018,119,0.739,650.0
10,1,30.0,5.0,2019,100,0.65,-2550.0
10,1,30.0,5.0,2020,153,0.804,-6962.5
10,1,30.0,5.0,2021,149,0.826,1300.0
10,1,30.0,5.0,2022,201,0.786,-26950.0
10,1,30.0,5.0,2023,173,0.792,-7562.5
10,1,30.0,5.0,2024,161,0.814,-2800.0
10,1,30.0,5.0,2025,180,0.833,2512.5
10,1,30.0,5.0,2026,110,0.809,-12000.0
15,0,30.0,80.0,2016,4,0.5,4900.0
15,0,30.0,80.0,2017,5,0.8,14375.0
15,0,30.0,80.0,2018,46,0.239,-9650.0
15,0,30.0,80.0,2019,30,0.367,14750.0
15,0,30.0,80.0,2020,87,0.299,10325.0
15,0,30.0,80.0,2021,60,0.35,24000.0
15,0,30.0,80.0,2022,136,0.221,-42400.0
15,0,30.0,80.0,2023,82,0.341,28950.0
15,0,30.0,80.0,2024,79,0.329,22325.0
15,0,30.0,80.0,2025,117,0.308,19500.0
15,0,30.0,80.0,2026,75,0.2,-35225.0
10,1,12.5,10.0,2016,20,0.4,125.0
10,1,12.5,10.0,2017,38,0.526,537.5
10,1,12.5,10.0,2018,119,0.521,-3212.5
10,1,12.5,10.0,2019,100,0.55,3712.5
10,1,12.5,10.0,2020,153,0.582,2450.0
10,1,12.5,10.0,2021,149,0.604,7637.5
10,1,12.5,10.0,2022,201,0.532,-10562.5
10,1,12.5,10.0,2023,173,0.514,-12462.5
10,1,12.5,10.0,2024,161,0.565,-837.5
10,1,12.5,10.0,2025,180,0.561,-2500.0
10,1,12.5,10.0,2026,110,0.545,-4000.0
10,0,15.0,20.0,2016,17,0.588,4325.0
10,0,15.0,20.0,2017,31,0.516,3975.0
10,0,15.0,20.0,2018,111,0.495,11537.5
10,0,15.0,20.0,2019,90,0.567,19237.5
10,0,15.0,20.0,2020,150,0.507,16750.0
10,0,15.0,20.0,2021,142,0.514,17700.0
10,0,15.0,20.0,2022,201,0.433,-3687.5
10,0,15.0,20.0,2023,165,0.418,-7125.0
10,0,15.0,20.0,2024,158,0.443,50.0
10,0,15.0,20.0,2025,179,0.475,10262.5
10,0,15.0,20.0,2026,110,0.418,-4750.0
15,1,20.0,50.0,2016,8,0.625,2787.5
15,1,20.0,50.0,2017,14,0.357,-837.5
15,1,20.0,50.0,2018,80,0.425,-4525.0
15,1,20.0,50.0,2019,52,0.596,7712.5
15,1,20.0,50.0,2020,127,0.48,1362.5
15,1,20.0,50.0,2021,114,0.561,19975.0
15,1,20.0,50.0,2022,169,0.385,1662.5
15,1,20.0,50.0,2023,138,0.478,-237.5
15,1,20.0,50.0,2024,125,0.528,5912.5
15,1,20.0,50.0,2025,152,0.461,6875.0
15,1,20.0,50.0,2026,96,0.438,3737.5
10,1,25.0,25.0,2016,20,0.4,1162.5
10,1,25.0,25.0,2017,38,0.526,-637.5
10,1,25.0,25.0,2018,119,0.479,-8687.5
10,1,25.0,25.0,2019,100,0.53,8062.5
10,1,25.0,25.0,2020,153,0.569,11887.5
10,1,25.0,25.0,2021,149,0.57,11200.0
10,1,25.0,25.0,2022,201,0.463,-22800.0
10,1,25.0,25.0,2023,173,0.526,4987.5
10,1,25.0,25.0,2024,161,0.54,4862.5
10,1,25.0,25.0,2025,180,0.55,19562.5
10,1,25.0,25.0,2026,110,0.5,-5987.5
15,1,30.0,25.0,2016,8,0.625,2850.0
15,1,30.0,25.0,2017,14,0.357,-837.5
15,1,30.0,25.0,2018,80,0.438,-13612.5
15,1,30.0,25.0,2019,52,0.615,9137.5
15,1,30.0,25.0,2020,127,0.575,3650.0
15,1,30.0,25.0,2021,114,0.588,15462.5
15,1,30.0,25.0,2022,169,0.509,-20900.0
15,1,30.0,25.0,2023,138,0.58,12787.5
15,1,30.0,25.0,2024,125,0.624,10575.0
15,1,30.0,25.0,2025,152,0.599,12500.0
15,1,30.0,25.0,2026,96,0.542,-2975.0
10,1,15.0,80.0,2016,20,0.4,2037.5
10,1,15.0,80.0,2017,38,0.526,-200.0
10,1,15.0,80.0,2018,119,0.437,25.0
10,1,15.0,80.0,2019,100,0.53,9925.0
10,1,15.0,80.0,2020,153,0.431,-5625.0
10,1,15.0,80.0,2021,149,0.544,21262.5
10,1,15.0,80.0,2022,201,0.303,5600.0
10,1,15.0,80.0,2023,173,0.364,-13675.0
10,1,15.0,80.0,2024,161,0.429,4175.0
10,1,15.0,80.0,2025,180,0.367,7137.5
10,1,15.0,80.0,2026,110,0.336,-550.0
15,0,10.0,50.0,2016,6,0.167,-150.0
15,0,10.0,50.0,2017,10,0.2,750.0
15,0,10.0,50.0,2018,72,0.167,-1800.0
15,0,10.0,50.0,2019,47,0.277,12875.0
15,0,10.0,50.0,2020,118,0.169,-2375.0
15,0,10.0,50.0,2021,96,0.281,30600.0
15,0,10.0,50.0,2022,167,0.162,-6675.0
15,0,10.0,50.0,2023,122,0.205,11362.5
15,0,10.0,50.0,2024,110,0.191,5250.0
15,0,10.0,50.0,2025,148,0.162,-6000.0
15,0,10.0,50.0,2026,95,0.158,-6187.5
15,0,25.0,25.0,2016,7,0.714,3575.0
15,0,25.0,25.0,2017,11,0.727,5975.0
15,0,25.0,25.0,2018,68,0.529,4137.5
15,0,25.0,25.0,2019,48,0.667,18500.0
15,0,25.0,25.0,2020,123,0.553,13262.5
15,0,25.0,25.0,2021,108,0.639,34800.0
15,0,25.0,25.0,2022,169,0.485,-10475.0
15,0,25.0,25.0,2023,127,0.551,13075.0
15,0,25.0,25.0,2024,120,0.542,9500.0
15,0,25.0,25.0,2025,151,0.51,575.0
15,0,25.0,25.0,2026,95,0.474,-11137.5
10,0,5.0,60.0,2016,14,0.071,-600.0
10,0,5.0,60.0,2017,29,0.103,1775.0
10,0,5.0,60.0,2018,98,0.071,-2875.0
10,0,5.0,60.0,2019,81,0.136,12412.5
10,0,5.0,60.0,2020,146,0.068,-7987.5
10,0,5.0,60.0,2021,125,0.136,20875.0
10,0,5.0,60.0,2022,199,0.08,-2725.0
10,0,5.0,60.0,2023,154,0.104,9825.0
10,0,5.0,60.0,2024,144,0.132,22150.0
10,0,5.0,60.0,2025,173,0.092,3587.5
10,0,5.0,60.0,2026,108,0.111,9300.0
15,0,25.0,40.0,2016,6,0.5,2100.0
15,0,25.0,40.0,2017,9,0.667,8025.0
15,0,25.0,40.0,2018,60,0.383,-1662.5
15,0,25.0,40.0,2019,43,0.512,16375.0
15,0,25.0,40.0,2020,117,0.419,10075.0
15,0,25.0,40.0,2021,93,0.473,24425.0
15,0,25.0,40.0,2022,163,0.393,175.0
15,0,25.0,40.0,2023,115,0.443,20037.5
15,0,25.0,40.0,2024,109,0.45,19825.0
15,0,25.0,40.0,2025,142,0.43,17287.5
15,0,25.0,40.0,2026,90,0.356,-13262.5
15,0,15.0,50.0,2016,6,0.333,1850.0
15,0,15.0,50.0,2017,9,0.444,6025.0
15,0,15.0,50.0,2018,67,0.209,-6425.0
15,0,15.0,50.0,2019,43,0.372,17725.0
15,0,15.0,50.0,2020,111,0.252,4800.0
15,0,15.0,50.0,2021,94,0.309,21400.0
15,0,15.0,50.0,2022,160,0.25,6000.0
15,0,15.0,50.0,2023,116,0.241,1512.5
15,0,15.0,50.0,2024,105,0.248,3125.0
15,0,15.0,50.0,2025,145,0.241,1325.0
15,0,15.0,50.0,2026,92,0.217,-7275.0
15,1,12.5,25.0,2016,8,0.5,775.0
15,1,12.5,25.0,2017,14,0.357,-837.5
15,1,12.5,25.0,2018,80,0.338,-9787.5
15,1,12.5,25.0,2019,52,0.596,8625.0
15,1,12.5,25.0,2020,127,0.433,-3712.5
15,1,12.5,25.0,2021,114,0.535,23350.0
15,1,12.5,25.0,2022,169,0.331,-9237.5
15,1,12.5,25.0,2023,138,0.428,5187.5
15,1,12.5,25.0,2024,125,0.464,2912.5
15,1,12.5,25.0,2025,152,0.382,-4462.5
15,1,12.5,25.0,2026,96,0.417,8637.5
10,0,30.0,5.0,2016,17,0.824,-1425.0
10,0,30.0,5.0,2017,36,0.889,1100.0
10,0,30.0,5.0,2018,115,0.887,3125.0
10,0,30.0,5.0,2019,94,0.851,-3225.0
10,0,30.0,5.0,2020,151,0.868,-1025.0
10,0,30.0,5.0,2021,148,0.892,5300.0
10,0,30.0,5.0,2022,201,0.791,-28275.0
10,0,30.0,5.0,2023,169,0.84,-9225.0
10,0,30.0,5.0,2024,160,0.875,1000.0
10,0,30.0,5.0,2025,180,0.878,2000.0
10,0,30.0,5.0,2026,110,0.809,-12000.0
15,0,15.0,80.0,2016,5,0.4,5625.0
15,0,15.0,80.0,2017,7,0.429,8825.0
15,0,15.0,80.0,2018,62,0.129,-10050.0
15,0,15.0,80.0,2019,36,0.278,18650.0
15,0,15.0,80.0,2020,101,0.149,-7200.0
15,0,15.0,80.0,2021,83,0.217,21175.0
15,0,15.0,80.0,2022,143,0.168,3000.0
15,0,15.0,80.0,2023,103,0.184,10425.0
15,0,15.0,80.0,2024,85,0.224,24375.0
15,0,15.0,80.0,2025,127,0.157,-3425.0
15,0,15.0,80.0,2026,84,0.143,-10937.5
10,1,12.5,7.5,2016,20,0.4,-500.0
10,1,12.5,7.5,2017,38,0.553,1012.5
10,1,12.5,7.5,2018,119,0.546,-6400.0
10,1,12.5,7.5,2019,100,0.59,1387.5
10,1,12.5,7.5,2020,153,0.621,-2525.0
10,1,12.5,7.5,2021,149,0.658,4175.0
10,1,12.5,7.5,2022,201,0.617,-6937.5
10,1,12.5,7.5,2023,173,0.578,-11975.0
10,1,12.5,7.5,2024,161,0.627,-2475.0
10,1,12.5,7.5,2025,180,0.639,-1350.0
10,1,12.5,7.5,2026,110,0.645,-500.0
15,1,10.0,15.0,2016,8,0.5,625.0
15,1,10.0,15.0,2017,14,0.357,-837.5
15,1,10.0,15.0,2018,80,0.375,-5625.0
15,1,10.0,15.0,2019,52,0.596,8187.5
15,1,10.0,15.0,2020,127,0.457,1912.5
15,1,10.0,15.0,2021,114,0.561,19025.0
15,1,10.0,15.0,2022,169,0.402,-4725.0
15,1,10.0,15.0,2023,138,0.42,-3600.0
15,1,10.0,15.0,2024,125,0.448,-437.5
15,1,10.0,15.0,2025,152,0.441,2100.0
15,1,10.0,15.0,2026,96,0.396,-3087.5
10,0,30.0,25.0,2016,12,0.583,950.0
10,0,30.0,25.0,2017,26,0.654,7100.0
10,0,30.0,25.0,2018,91,0.516,-8500.0
10,0,30.0,25.0,2019,76,0.579,5150.0
10,0,30.0,25.0,2020,135,0.63,27875.0
10,0,30.0,25.0,2021,129,0.612,20525.0
10,0,30.0,25.0,2022,198,0.515,-21125.0
10,0,30.0,25.0,2023,146,0.568,5600.0
10,0,30.0,25.0,2024,145,0.572,7150.0
10,0,30.0,25.0,2025,171,0.579,13275.0
10,0,30.0,25.0,2026,108,0.556,-325.0
10,0,40.0,5.0,2016,17,0.824,-2925.0
10,0,40.0,5.0,2017,33,0.909,675.0
10,0,40.0,5.0,2018,115,0.913,3375.0
10,0,40.0,5.0,2019,90,0.911,2375.0
10,0,40.0,5.0,2020,151,0.901,225.0
10,0,40.0,5.0,2021,147,0.912,3825.0
10,0,40.0,5.0,2022,201,0.851,-22275.0
10,0,40.0,5.0,2023,165,0.885,-5625.0
10,0,40.0,5.0,2024,160,0.9,0.0
10,0,40.0,5.0,2025,178,0.899,-450.0
10,0,40.0,5.0,2026,110,0.873,-6750.0
10,0,25.0,80.0,2016,7,0.286,1575.0
10,0,25.0,80.0,2017,9,0.556,14775.0
10,0,25.0,80.0,2018,59,0.186,-17475.0
10,0,25.0,80.0,2019,37,0.351,21075.0
10,0,25.0,80.0,2020,97,0.247,2325.0
10,0,25.0,80.0,2021,79,0.304,25275.0
10,0,25.0,80.0,2022,157,0.204,-32175.0
10,0,25.0,80.0,2023,94,0.298,27150.0
10,0,25.0,80.0,2024,97,0.258,7287.5
10,0,25.0,80.0,2025,132,0.28,25875.0
10,0,25.0,80.0,2026,90,0.156,-44387.5
10,0,40.0,20.0,2016,14,0.786,4650.0
10,0,40.0,20.0,2017,23,0.739,4425.0
10,0,40.0,20.0,2018,88,0.648,-5862.5
10,0,40.0,20.0,2019,73,0.753,17475.0
10,0,40.0,20.0,2020,140,0.743,28500.0
10,0,40.0,20.0,2021,128,0.727,19800.0
10,0,40.0,20.0,2022,195,0.656,-10537.5
10,0,40.0,20.0,2023,142,0.69,6450.0
10,0,40.0,20.0,2024,143,0.713,16725.0
10,0,40.0,20.0,2025,166,0.729,29150.0
10,0,40.0,20.0,2026,110,0.645,-11712.5
10,1,25.0,15.0,2016,20,0.4,112.5
10,1,25.0,15.0,2017,38,0.526,-475.0
10,1,25.0,15.0,2018,119,0.513,-9562.5
10,1,25.0,15.0,2019,100,0.54,7462.5
10,1,25.0,15.0,2020,153,0.608,4337.5
10,1,25.0,15.0,2021,149,0.617,5737.5
10,1,25.0,15.0,2022,201,0.557,-25462.5
10,1,25.0,15.0,2023,173,0.566,-4775.0
10,1,25.0,15.0,2024,161,0.621,7312.5
10,1,25.0,15.0,2025,180,0.65,16487.5
10,1,25.0,15.0,2026,110,0.618,-4775.0
10,0,12.5,7.5,2016,20,0.65,0.0
10,0,12.5,7.5,2017,38,0.658,650.0
10,0,12.5,7.5,2018,118,0.636,-1700.0
10,0,12.5,7.5,2019,99,0.667,962.5
10,0,12.5,7.5,2020,153,0.647,112.5
10,0,12.5,7.5,2021,149,0.678,4150.0
10,0,12.5,7.5,2022,201,0.617,-6937.5
10,0,12.5,7.5,2023,173,0.572,-13450.0
10,0,12.5,7.5,2024,161,0.646,-650.0
10,0,12.5,7.5,2025,180,0.639,-2000.0
10,0,12.5,7.5,2026,110,0.645,-500.0
10,1,10.0,40.0,2016,20,0.4,2262.5
10,1,10.0,40.0,2017,38,0.526,437.5
10,1,10.0,40.0,2018,119,0.378,-2850.0
10,1,10.0,40.0,2019,100,0.5,9212.5
10,1,10.0,40.0,2020,153,0.353,-4825.0
10,1,10.0,40.0,2021,149,0.497,31112.5
10,1,10.0,40.0,2022,201,0.239,-812.5
10,1,10.0,40.0,2023,173,0.295,-4700.0
10,1,10.0,40.0,2024,161,0.354,6562.5
10,1,10.0,40.0,2025,180,0.317,9700.0
10,1,10.0,40.0,2026,110,0.291,6700.0
10,1,7.5,20.0,2016,20,0.35,825.0
10,1,7.5,20.0,2017,38,0.5,225.0
10,1,7.5,20.0,2018,119,0.328,-5812.5
10,1,7.5,20.0,2019,100,0.45,6537.5
10,1,7.5,20.0,2020,153,0.346,62.5
10,1,7.5,20.0,2021,149,0.477,24250.0
10,1,7.5,20.0,2022,201,0.294,412.5
10,1,7.5,20.0,2023,173,0.301,-4812.5
10,1,7.5,20.0,2024,161,0.335,2637.5
10,1,7.5,20.0,2025,180,0.344,9250.0
10,1,7.5,20.0,2026,110,0.309,1175.0
10,1,5.0,50.0,2016,20,0.3,425.0
10,1,5.0,50.0,2017,38,0.447,-425.0
10,1,5.0,50.0,2018,119,0.252,-3875.0
10,1,5.0,50.0,2019,100,0.37,3475.0
10,1,5.0,50.0,2020,153,0.222,-2737.5
10,1,5.0,50.0,2021,149,0.342,19837.5
10,1,5.0,50.0,2022,201,0.114,-9100.0
10,1,5.0,50.0,2023,173,0.214,9225.0
10,1,5.0,50.0,2024,161,0.224,11112.5
10,1,5.0,50.0,2025,180,0.211,10700.0
10,1,5.0,50.0,2026,110,0.173,9312.5
10,0,7.5,10.0,2016,20,0.45,-125.0
10,0,7.5,10.0,2017,37,0.432,-800.0
10,0,7.5,10.0,2018,119,0.42,-3887.5
10,0,7.5,10.0,2019,100,0.52,4600.0
10,0,7.5,10.0,2020,153,0.477,3125.0
10,0,7.5,10.0,2021,149,0.523,8650.0
10,0,7.5,10.0,2022,201,0.428,-5150.0
10,0,7.5,10.0,2023,173,0.41,-7075.0
10,0,7.5,10.0,2024,161,0.472,2100.0
10,0,7.5,10.0,2025,180,0.467,1500.0
10,0,7.5,10.0,2026,110,0.436,-2000.0
15,0,20.0,20.0,2016,7,0.714,2825.0
15,0,20.0,20.0,2017,11,0.636,2725.0
15,0,20.0,20.0,2018,75,0.547,6200.0
15,0,20.0,20.0,2019,51,0.588,7237.5
15,0,20.0,20.0,2020,125,0.56,11875.0
15,0,20.0,20.0,2021,111,0.613,22225.0
15,0,20.0,20.0,2022,169,0.527,5050.0
15,0,20.0,20.0,2023,132,0.545,8700.0
15,0,20.0,20.0,2024,125,0.512,-125.0
15,0,20.0,20.0,2025,152,0.553,13275.0
15,0,20.0,20.0,2026,96,0.531,3600.0
10,1,5.0,20.0,2016,20,0.3,12.5
10,1,5.0,20.0,2017,38,0.447,-425.0
10,1,5.0,20.0,2018,119,0.269,-5400.0
10,1,5.0,20.0,2019,100,0.38,3987.5
10,1,5.0,20.0,2020,153,0.261,-975.0
10,1,5.0,20.0,2021,149,0.369,18900.0
10,1,5.0,20.0,2022,201,0.224,537.5
10,1,5.0,20.0,2023,173,0.249,1575.0
10,1,5.0,20.0,2024,161,0.255,2687.5
10,1,5.0,20.0,2025,180,0.283,10987.5
10,1,5.0,20.0,2026,110,0.209,-1500.0
10,1,12.5,30.0,2016,20,0.4,2312.5
10,1,12.5,30.0,2017,38,0.526,0.0
10,1,12.5,30.0,2018,119,0.429,-2362.5
10,1,12.5,30.0,2019,100,0.52,8675.0
10,1,12.5,30.0,2020,153,0.431,4225.0
10,1,12.5,30.0,2021,149,0.523,25312.5
10,1,12.5,30.0,2022,201,0.323,-1012.5
10,1,12.5,30.0,2023,173,0.37,-637.5
10,1,12.5,30.0,2024,161,0.416,7150.0
10,1,12.5,30.0,2025,180,0.372,7300.0
10,1,12.5,30.0,2026,110,0.318,-4737.5
10,1,10.0,7.5,2016,20,0.4,-525.0
10,1,10.0,7.5,2017,38,0.553,1450.0
10,1,10.0,7.5,2018,119,0.513,-5825.0
10,1,10.0,7.5,2019,100,0.57,1075.0
10,1,10.0,7.5,2020,153,0.595,62.5
10,1,10.0,7.5,2021,149,0.631,5937.5
10,1,10.0,7.5,2022,201,0.582,-3150.0
10,1,10.0,7.5,2023,173,0.543,-8612.5
10,1,10.0,7.5,2024,161,0.602,362.5
10,1,10.0,7.5,2025,180,0.611,2112.5
10,1,10.0,7.5,2026,110,0.582,-1750.0
10,0,7.5,50.0,2016,15,0.133,-250.0
10,0,7.5,50.0,2017,28,0.143,300.0
10,0,7.5,50.0,2018,103,0.136,-987.5
10,0,7.5,50.0,2019,80,0.225,18937.5
10,0,7.5,50.0,2020,139,0.108,-12687.5
10,0,7.5,50.0,2021,123,0.22,28425.0
10,0,7.5,50.0,2022,198,0.141,1300.0
10,0,7.5,50.0,2023,155,0.142,1925.0
10,0,7.5,50.0,2024,146,0.164,10600.0
10,0,7.5,50.0,2025,171,0.146,2762.5
10,0,7.5,50.0,2026,109,0.156,5275.0
15,1,20.0,5.0,2016,8,0.75,687.5
15,1,20.0,5.0,2017,14,0.429,-200.0
15,1,20.0,5.0,2018,80,0.65,-6937.5
15,1,20.0,5.0,2019,52,0.75,2212.5
15,1,20.0,5.0,2020,127,0.811,2350.0
15,1,20.0,5.0,2021,114,0.781,3950.0
15,1,20.0,5.0,2022,169,0.781,-7600.0
15,1,20.0,5.0,2023,138,0.768,-4887.5
